measuring_date,0,Bateria (Volts),Humedad relativa (%),Humedad suelo mineral (m3/m3),Humedad suelo organico (m3/m3),Indice refraccion (VE),Lluvia Accu (mm),Lluvia Ins (mm),NaCl pavimento (%),Nivel agua pavimento (mm),Presion atmosferica (mb),Puerta Abierta Ins,Punto rocio (°C),Temperatura aire (°C),Temperatura pavimento (°C),Temperatura suelo (°C),Velocidad viento (Km/h),Viento direccion (°),Visibilidad (m),Carril1,Carril2,Volume_total
2018-08-01,0.0,13.67639,97.52651,0.4237553,0.5012397,5.159547,41.70003,0.2,0.1,0.253,1016.317,0.0,24.35053,33.2825,59.27,40.5109,19.66047,356.9752,10036.52,2254.0,478.0,2732.0
2018-08-02,0.0,13.38554,96.80051,0.3796286,0.4531014,4.788881,10.1,0.0,0.1,0.745,1015.436,0.0,24.93529,32.6745,53.74,39.26754,12.47821,359.5107,10034.29,2269.0,573.0,2842.0
2018-08-03,0.0,13.60816,91.2365,0.2860729,0.3510406,4.003013,0.0,0.0,0.0,0.0,1015.963,0.0,24.73622,33.376,58.26,38.23433,13.20302,155.9569,10032.42,1900.0,390.0,2290.0
2018-08-04,0.0,13.47807,93.3045,0.2411498,0.3020336,3.625659,0.0,0.0,0.0,0.0,1015.436,0.0,23.98996,33.317,61.07,40.17662,15.03001,168.2272,10034.73,1935.0,340.0,2275.0
2018-08-05,0.0,13.4228,93.591,0.3540462,0.4251934,4.573989,3.599999,0.1,0.1,0.259,1016.381,0.0,24.45906,33.29501,58.42,39.76162,18.62997,153.7696,10033.96,1356.0,263.0,1619.0
2018-08-06,0.0,13.71865,95.78352,0.2708402,0.3344232,3.875059,0.0,0.0,0.0,0.0,1017.721,0.0,24.93077,33.2575,56.5,37.96558,14.89502,338.9986,10033.44,1721.0,312.0,2033.0
2018-08-07,0.0,13.31557,93.79751,0.3457326,0.4161239,4.504155,5.099998,0.0,0.1,0.248,1017.896,0.0,24.76007,33.5395,59.77,39.5877,23.80948,358.9332,10034.01,1896.0,304.0,2200.0
2018-08-08,0.0,13.97922,94.92301,0.2748325,0.3387784,3.908594,6.099999,0.0,0.0,0.0,1017.203,100.0,23.77619,32.832,58.46,40.74106,15.2145,351.4155,10032.21,2121.0,464.0,2585.0
2018-08-09,0.0,13.29167,91.158,0.2327637,0.2928852,3.555216,0.0,0.0,0.0,0.0,1017.753,0.0,23.67594,32.5395,57.58,43.8373,16.60948,124.4309,10032.84,1898.0,318.0,2216.0
2018-08-10,0.0,13.57725,94.25351,0.2076206,0.2654563,3.344014,0.0,0.0,0.0,0.0,1017.081,0.0,24.35303,33.499,58.47,44.97685,11.475,357.3196,10035.06,1880.0,372.0,2252.0
2018-08-11,0.0,13.65862,88.2875,0.1954476,0.2521767,3.241761,0.0,0.0,0.0,0.0,1016.478,0.0,22.75418,34.67158,61.05,46.95414,15.07949,245.2837,10037.48,1364.0,172.0,1536.0
2018-08-12,0.0,13.09714,87.09502,0.1862245,0.2421151,3.164287,0.0,0.0,0.0,0.0,1017.106,0.0,25.0546,33.7605,61.76,46.21583,16.8165,136.2056,10032.74,1476.0,158.0,1634.0
2018-08-13,0.0,13.17886,90.45451,0.3003098,0.3665718,4.122603,75.70001,0.1,0.0,0.0,1016.843,0.0,24.32659,32.9935,56.57,44.87787,13.08152,257.7797,10034.44,1721.0,261.0,1982.0
2018-08-14,0.0,13.16525,94.05526,0.2248976,0.284304,3.489141,0.0,0.0,0.0,0.0,1015.907,0.0,24.23595,34.988,61.97001,47.21387,10.17899,353.834,10040.58,1547.0,183.0,1730.0
2018-08-15,0.0,13.48029,89.52351,0.1912382,0.2475845,3.206401,0.0,0.0,0.0,0.0,1016.368,0.0,24.41668,34.3235,62.57,48.48008,16.28552,277.0132,10036.75,1537.0,254.0,1791.0
2018-08-16,0.0,13.35835,88.00051,0.1796923,0.234989,3.109416,0.0,0.0,0.1,0.082,1019.303,0.0,24.86229,34.8635,63.9,49.20874,13.54952,346.1915,10037.81,1582.0,202.0,1784.0
2018-08-17,0.0,13.28801,94.77351,0.24628,0.3076302,3.668753,18.10003,0.0,0.1,0.14,1018.888,100.0,24.05665,33.775,60.44,48.31339,21.12299,284.2763,10036.47,1779.0,263.0,2042.0
2018-08-18,0.0,12.78618,96.23699,0.3425914,0.4126971,4.477769,4.299998,0.0,0.1,0.212,1018.763,0.0,25.66201,32.812,58.73,45.13516,25.87495,213.5548,10034.88,1284.0,151.0,1435.0
2018-08-19,0.0,13.89419,96.217,0.2828042,0.3474748,3.975556,0.1,0.0,0.1,0.065,1016.676,0.0,24.45914,32.3595,60.23,44.05561,14.22902,350.2587,10034.91,1226.0,153.0,1379.0
2018-08-20,0.0,12.17229,94.6065,0.3301165,0.3990882,4.372979,3.999998,0.0,0.26,0.247,1016.93,100.0,23.8782,34.18,62.54,49.07087,24.75898,355.5943,10031.48,1472.0,231.0,1703.0
2018-08-21,0.0,12.36037,94.58527,0.3079696,0.3749279,4.186945,1.3,0.0,0.1,0.201,1019.866,0.0,25.38313,32.57737,55.02,42.78347,17.71198,287.0209,10031.54,1472.0,291.0,1763.0
2018-08-22,0.0,12.3646,96.18551,0.2816269,0.3461905,3.965667,0.5,0.0,0.1,0.311,1020.685,0.0,25.08503,32.807,61.12,42.99712,25.20447,234.1936,10029.96,1104.0,217.0,1321.0
2018-08-23,0.0,12.31165,95.25251,0.2721903,0.335896,3.886399,0.5,0.0,0.1,0.194,1019.097,0.0,25.3252,32.052,58.1,43.42965,10.52102,359.9543,10030.99,1370.0,169.0,1539.0
2018-08-24,0.0,12.57362,95.755,0.2440031,0.3051464,3.649627,0.0,0.0,0.0,0.0,1016.728,100.0,24.37703,33.182,60.23,46.53099,11.99251,341.7435,10030.58,1268.0,193.0,1461.0
2018-08-25,0.0,12.47221,92.07051,0.2027139,0.2601036,3.302798,0.0,0.0,0.0,0.0,1017.567,0.0,24.72503,34.0765,61.22,48.38533,14.823,142.3731,10031.72,1180.0,123.0,1303.0
2018-08-26,0.0,12.89789,93.3295,0.1971206,0.2540018,3.255814,0.2,0.0,0.1,0.169,1018.258,0.0,23.58225,32.3225,59.17,46.15714,21.02848,141.4195,10028.79,1060.0,117.0,1177.0
2018-08-27,0.0,13.08918,95.80001,0.3247951,0.3932829,4.328279,4.299998,0.0,0.1,0.216,1016.716,0.0,24.24397,33.148,58.49,47.25227,27.64795,263.7704,10030.25,1425.0,278.0,1703.0
2018-08-28,0.0,12.78948,94.989,0.2675418,0.3308249,3.847352,0.0,0.0,0.0,0.0,1016.319,0.0,25.2633,32.58801,58.39,44.70179,13.806,358.7096,10033.54,1327.0,181.0,1508.0
2018-08-29,0.0,13.39305,94.03452,0.2210443,0.2801003,3.456773,0.0,0.0,0.0,0.0,1016.312,100.0,24.9727,33.689,59.37,46.94848,9.130502,359.7603,10035.29,893.0,57.0,950.0
2018-08-30,0.0,13.32573,94.0385,0.1980893,0.2550585,3.263951,0.0,0.0,0.0,0.0,1016.009,0.0,25.48399,33.385,61.66,48.71493,8.6538,357.8619,10036.16,1260.0,151.0,1411.0
2018-08-31,0.0,12.741,94.33601,0.1903871,0.2466561,3.199253,0.0,0.0,0.0,0.0,1014.685,0.0,24.85772,33.365,57.61,48.33779,10.13553,359.433,10036.15,1354.0,180.0,1534.0
2018-09-01,0.0,12.95281,94.0685,0.1866231,0.2425499,3.167634,0.0,0.0,0.0,0.0,1014.434,0.0,24.83034,34.22551,62.07,48.7117,11.69552,317.999,10035.11,1027.0,95.0,1122.0
2018-09-02,0.0,13.20205,91.565,0.1805765,0.2359536,3.116843,0.0,0.0,0.0,0.0,1014.027,0.0,25.51801,33.62251,59.01,45.82925,8.599502,359.4874,10034.94,1098.0,104.0,1202.0
2018-09-03,0.0,13.88015,93.53151,0.2815434,0.3460994,3.964966,3.899998,0.1,0.1,0.179,1013.515,0.0,25.4729,32.9595,58.05001,46.24566,16.59601,356.6631,10034.39,792.0,120.0,912.0
2018-09-04,0.0,13.15375,97.11849,0.3259152,0.394505,4.337689,10.0,0.0,0.1,1.417,1014.475,0.0,25.4608,33.5925,59.97,44.25674,15.4041,359.6845,10034.7,1222.0,265.0,1487.0
2018-09-05,0.0,13.16619,95.4695,0.258972,0.321476,3.775365,0.1,0.0,0.1,0.063,1015.252,0.0,25.13951,32.9065,61.26,44.1646,12.20849,358.2739,10035.03,1519.0,305.0,1824.0
2018-09-06,0.0,12.8278,95.48852,0.2858605,0.3508088,4.001228,0.4,0.0,0.1,0.129,1016.543,0.0,25.31649,33.42651,57.52,42.3181,12.19021,359.6941,10035.65,1456.0,170.0,1626.0
2018-09-07,0.0,12.65473,95.01051,0.2422344,0.3032169,3.63477,0.4,0.0,0.1,5.115,1016.063,0.0,25.05172,33.981,60.98,45.1396,8.460913,359.3997,10036.18,1493.0,226.0,1719.0
2018-09-08,0.0,12.70623,94.327,0.3010571,0.3673869,4.12888,1.7,0.0,0.1,0.175,1014.653,0.0,24.90567,33.3845,62.91,46.23882,16.2,359.7951,10034.72,1097.0,127.0,1224.0
2018-09-09,0.0,12.93005,95.92851,0.3006694,0.366964,4.125624,3.099999,0.0,0.1,0.288,1012.721,0.0,26.32507,33.772,60.39,45.23465,10.33651,359.0188,10036.2,998.0,61.0,1059.0
2018-09-10,0.0,13.15673,93.74,0.2538916,0.3159338,3.73269,0.0,0.0,0.0,0.0,1012.264,0.0,25.12758,34.756,62.39,46.12822,10.7016,358.164,10037.97,1374.0,161.0,1535.0
2018-09-11,0.0,12.85777,94.341,0.2038827,0.2613786,3.312615,20.49999,0.0,0.0,0.0,1013.253,100.0,25.42733,33.697,58.93,44.49182,11.4732,358.9231,10033.95,1133.0,117.0,1250.0
2018-09-12,0.0,12.79236,93.34158,0.1694925,0.223862,3.023738,0.0,0.0,0.0,0.0,1013.313,0.0,25.19344,34.33001,63.14,49.62768,11.16212,346.6973,10039.25,1344.0,158.0,1502.0
2018-09-13,0.0,12.84486,94.28749,0.4016188,0.4770906,4.973598,3.599999,0.0,0.1,0.212,1014.635,0.0,26.02353,33.922,60.41,47.03099,15.318,351.5837,10034.39,1347.0,136.0,1483.0
2018-09-14,0.0,14.61607,95.8135,0.2710506,0.3346526,3.876825,0.0,0.0,0.0,0.0,1013.518,0.0,25.22778,33.05151,58.04,45.01084,7.453832,358.3833,10036.16,1207.0,219.0,1426.0
2018-09-15,0.0,13.7201,93.14851,0.2164057,0.2750401,3.417809,0.0,0.0,0.0,0.0,1014.406,0.0,25.48639,33.4845,60.51,48.04512,10.80902,338.4232,10034.85,945.0,117.0,1062.0
2018-09-16,0.0,13.30251,95.47999,0.1826251,0.2381885,3.134052,0.0,0.0,0.0,0.0,1013.113,0.0,25.7606,34.108,61.97,47.89505,10.3125,348.7689,10036.49,828.0,54.0,882.0
2018-09-17,0.0,13.31631,94.1515,0.1727079,0.2273697,3.050747,0.0,0.0,0.0,0.0,1014.466,0.0,25.57577,35.064,62.87,49.65118,15.0255,329.2347,10036.57,1349.0,181.0,1530.0
2018-09-18,0.0,13.18784,95.03844,0.1655417,0.2195521,2.990551,0.1,0.0,0.1,0.132,1014.705,0.0,25.25282,33.60601,58.74,47.4991,13.203,357.2429,10034.84,1247.0,120.0,1367.0
2018-09-19,0.0,12.58703,95.217,0.4307838,0.508907,5.218585,11.70001,0.1,0.1,1.151,1014.864,0.0,25.9318,33.547,60.14,46.24627,17.56798,359.9824,10034.94,1302.0,139.0,1441.0
2018-09-20,0.0,12.89312,96.16402,0.2954814,0.3613044,4.082045,1.0,0.0,0.1,0.211,1015.249,0.0,24.59229,32.4215,60.63,43.87011,19.19996,354.2971,10031.64,1397.0,259.0,1656.0
2018-09-21,0.0,13.07455,95.1335,0.2760812,0.3401406,3.919083,0.1,0.0,0.1,0.041,1014.714,0.0,24.21173,32.974,58.17,43.95305,17.91899,330.877,10032.05,1430.0,160.0,1590.0
2018-09-22,0.0,13.5973,90.0725,0.2070176,0.2647985,3.338948,0.1,0.0,0.1,0.156,1014.088,0.0,25.02077,33.577,59.90001,47.07027,19.34998,152.8953,10033.58,957.0,79.0,1036.0
2018-09-23,0.0,13.27829,94.945,0.4005797,0.4759572,4.96487,8.199995,0.0,0.1,0.22,1014.251,0.0,24.51603,32.5825,60.54001,47.23668,12.83371,198.3666,10033.18,1020.0,93.0,1113.0
2018-09-24,0.0,13.56992,95.62,0.396406,0.471404,4.929811,0.0,0.0,0.1,0.089,1015.034,0.0,24.22805,32.624,55.95,42.92273,18.53998,356.4601,10031.99,1453.0,204.0,1657.0
2018-09-25,0.0,13.60445,94.73149,0.2274717,0.2871121,3.510763,0.0,0.0,0.0,0.0,1015.342,0.0,24.56576,32.9195,57.17,44.22342,18.22952,157.8063,10031.88,1055.0,100.0,1155.0
2018-09-26,0.0,13.70854,95.2825,0.1876565,0.2436773,3.176316,0.0,0.0,0.0,0.0,1015.631,100.0,25.15442,32.678,59.82,47.43212,20.94747,133.3784,10032.92,1374.0,254.0,1628.0
2018-09-27,0.0,13.70422,90.96301,0.1750735,0.2299505,3.070618,0.0,0.0,0.0,0.0,1015.233,0.0,24.76044,32.1945,56.51,43.25917,12.88351,122.6922,10030.09,1398.0,184.0,1582.0
2018-09-28,0.0,13.60455,93.92352,0.1831906,0.2388054,3.138802,0.2,0.0,0.09000001,0.123,1016.636,0.0,25.08745,33.028,58.43,47.27638,28.61096,304.5433,10033.18,1487.0,204.0,1691.0
2018-09-29,0.0,13.07557,94.55299,0.1639039,0.2177654,2.976793,0.0,0.0,0.0,0.0,1016.519,0.0,24.5961,32.281,56.76,45.70952,15.03451,111.9366,10029.7,1205.0,117.0,1322.0
2018-09-30,0.0,13.23129,94.49101,0.1593624,0.212811,2.938645,0.0,0.0,0.0,0.0,1016.144,0.0,24.4058,32.57101,55.6,43.83266,11.55331,359.0629,10031.8,1000.0,72.0,1072.0
2018-10-01,0.0,12.72902,95.05499,0.1565233,0.2097138,2.914796,0.0,0.0,0.0,0.0,1017.067,0.0,24.0119,32.3965,59.81001,45.95763,9.560704,359.2934,10030.44,1476.0,157.0,1633.0
2018-10-02,0.0,12.87594,94.72399,0.1705408,0.2250057,3.032544,0.7,0.0,0.1,0.161,1016.309,0.0,24.90191,32.15316,60.50001,48.48867,11.40298,359.0016,10032.65,1259.0,119.0,1378.0
2018-10-03,0.0,13.63865,95.14551,0.2441168,0.3052704,3.650582,1.4,0.0,0.1,0.129,1015.559,0.0,24.6053,32.5505,58.56,47.18114,14.51252,358.9749,10032.55,1501.0,191.0,1692.0
2018-10-04,0.0,12.95213,96.17454,0.2311763,0.2911534,3.541882,0.1,0.0,0.1,0.091,1015.466,0.0,25.3585,31.60051,50.26,39.55016,13.51802,358.3916,10026.28,1431.0,186.0,1617.0
2018-10-05,0.0,12.74826,96.69749,0.2536052,0.3156213,3.730284,0.7,0.0,0.1,0.18,1014.701,0.0,24.30992,32.225,56.60001,45.13049,10.89001,350.934,10030.4,1262.0,159.0,1421.0
2018-10-06,0.0,12.90242,94.82549,0.1794815,0.2347591,3.107646,0.0,0.0,0.0,0.0,1014.168,0.0,24.58029,32.88,57.83,47.05658,10.9485,356.5615,10033.02,944.0,122.0,1066.0
2018-10-07,0.0,12.6581,95.31699,0.1651434,0.2191175,2.987205,0.0,0.0,0.0,0.0,1012.844,0.0,24.55817,31.918,53.44,42.32854,9.505508,359.0124,10028.61,856.0,60.0,916.0
2018-10-08,0.0,13.56647,94.08151,0.1600006,0.2135072,2.944006,0.0,0.0,0.0,0.0,1010.628,100.0,24.81479,32.95251,55.93,45.54229,8.211018,354.33,10032.84,1138.0,310.0,1448.0
2018-10-09,0.0,13.2288,95.69901,0.1564964,0.2096845,2.91457,0.0,0.0,0.0,0.0,1009.123,0.0,25.10656,34.8695,59.59,49.79317,7.809615,357.9312,10037.3,1088.0,317.0,1405.0
2018-10-10,0.0,13.85851,93.99801,0.2489691,0.3105638,3.691341,1.5,0.0,0.1,0.254,1012.828,100.0,25.31359,35.2985,58.54,49.59872,15.36298,358.515,10039.6,1247.0,248.0,1495.0
2018-10-11,0.0,13.83724,96.20998,0.385409,0.4594072,4.837437,4.599998,0.0,0.1,0.412,1015.145,0.0,25.12885,32.5345,54.09,42.6011,12.015,355.6158,10033.09,1445.0,219.0,1664.0
2018-10-12,0.0,13.5396,97.10249,0.3049155,0.3715962,4.161291,0.4,0.0,0.1,0.228,1015.086,0.0,24.24617,31.287,53.11,40.69591,9.288012,357.5075,10028.85,1206.0,253.0,1459.0
2018-10-13,0.0,13.54944,95.27699,0.2457393,0.3070403,3.664211,0.0,0.0,0.0,0.0,1013.718,0.0,24.64517,34.05851,58.92001,45.77776,8.534113,359.0661,10035.78,789.0,121.0,910.0
2018-10-14,0.0,13.61664,96.41601,0.2119097,0.2701353,3.380042,0.0,0.0,0.0,0.0,1012.768,0.0,25.60855,33.873,58.72,48.0871,10.2081,355.8337,10036.49,870.0,108.0,978.0
2018-10-15,0.0,13.68644,93.14701,0.1858549,0.2417119,3.161182,0.0,0.0,0.0,0.0,1013.222,0.0,24.96327,33.521,58.96999,48.06545,12.83791,351.3852,10034.88,1059.0,168.0,1227.0
2018-10-16,0.0,14.05805,93.0635,0.1756482,0.2305773,3.075446,0.0,0.0,0.0,0.0,1014.036,0.0,24.95775,32.18151,58.01,45.21749,15.74549,357.3857,10032.26,785.0,122.0,907.0
2018-10-17,0.0,13.97135,92.1935,0.1708136,0.2253032,3.034835,0.0,0.0,0.05,0.022,1013.727,0.0,24.51968,31.4975,53.27,43.04842,19.20598,354.0305,10028.47,1393.0,246.0,1639.0
2018-10-18,0.0,13.71069,94.786,0.4050727,0.4808585,5.002611,4.799998,0.0,0.1,0.184,1015.246,0.0,24.59265,31.27401,54.68,44.70103,14.6295,290.5154,10027.76,1084.0,135.0,1219.0
2018-10-19,0.0,14.22185,95.89201,0.2923228,0.3578587,4.055512,0.8000001,0.0,0.1,0.286,1015.692,0.0,24.42006,31.7445,53.04,41.86334,21.64948,318.5559,10028.91,1102.0,170.0,1272.0
2018-10-20,0.0,13.68667,95.93803,0.2668448,0.3300645,3.841497,0.1,0.0,0.1,0.187,1015.488,0.0,24.6684,31.5765,49.54,39.99452,13.81952,316.5443,10027.89,1162.0,174.0,1336.0
2018-10-21,0.0,14.08895,95.04701,0.2367008,0.2971802,3.588287,0.0,0.0,0.0,0.0,1016.493,0.0,24.39383,31.2745,55.03,43.75761,13.66203,145.591,10029.78,930.0,42.0,972.0
2018-10-22,0.0,14.31734,95.62749,0.2015747,0.2588608,3.293229,0.0,0.0,0.0,0.0,1017.224,0.0,23.53777,31.69,56.32,45.46683,14.80501,356.676,10029.7,1118.0,155.0,1273.0
2018-10-23,0.0,14.73053,93.631,0.1849161,0.2406878,3.153296,0.0,0.0,0.0,0.0,1017.065,0.0,23.83617,32.53001,57.65,48.19681,10.17331,359.7548,10033.6,554.0,119.0,673.0
2018-10-24,0.0,14.38946,96.75451,0.1782458,0.2334111,3.097266,0.2,0.0,0.0,0.0,1016.35,0.0,23.90353,32.4395,57.49,47.4443,12.2985,354.0226,10032.02,767.0,41.0,808.0
2018-10-25,0.0,14.36187,95.51302,0.1800432,0.2353718,3.112363,0.0,0.0,0.0,0.0,1014.325,0.0,23.95985,32.883,56.02,48.18008,7.493726,321.7824,10035.84,1142.0,129.0,1271.0
2018-10-26,0.0,14.54451,95.21251,0.1681009,0.2223439,3.012048,0.0,0.0,0.0,0.0,1014.136,0.0,24.12026,32.75151,58.36,48.31671,10.872,359.713,10035.03,0.0,0.0,0.0
2018-10-27,0.0,13.52226,96.1015,0.1956784,0.2524284,3.243699,0.3,0.0,0.1,0.148,1018.004,0.0,24.49963,31.173,51.85,40.70703,10.32901,357.1924,10026.78,0.0,0.0,0.0
2018-10-28,0.0,14.06728,96.11951,0.2683452,0.3317013,3.8541,0.8000001,0.0,0.1,0.136,1019.262,0.0,24.43623,31.127,53.06001,40.33221,13.80151,342.9031,10025.63,0.0,0.0,0.0
2018-10-29,0.0,14.40225,96.51002,0.4353589,0.5138981,5.257016,8.999998,0.0,0.1,1.275,1019.49,0.0,23.72214,30.89,53.91,44.0519,16.3125,359.9218,10027.17,0.0,0.0,0.0
2018-10-30,0.0,14.31363,95.84947,0.271618,0.3352716,3.881592,0.0,0.0,0.0,0.0,1017.696,0.0,23.7173,30.49334,54.55,40.202,11.96161,357.7117,10028.09,0.0,0.0,0.0
2018-10-31,0.0,14.19476,94.70599,0.2324637,0.2925579,3.552696,0.0,0.0,0.0,0.0,1015.341,0.0,23.50414,31.804,55.18,43.84256,12.29702,196.8998,10030.55,475.0,47.0,522.0
2018-11-01,0.0,13.84557,93.8815,0.2001622,0.25732,3.281363,0.0,0.0,0.0,0.0,1013.789,0.0,25.14668,35.107,56.58001,46.90983,10.4826,359.6674,10038.16,1334.5,187.0,1521.5
2018-11-02,0.0,13.30943,96.16402,0.3624426,0.434353,4.644518,1.4,0.0,0.1,0.374,1016.152,0.0,26.32196,29.939,43.58,34.86388,11.64151,349.6593,10020.76,980.0,117.0,1097.0
2018-11-03,0.0,13.42944,97.1725,0.4359171,0.514507,5.261705,6.799996,0.0,0.1,1.21,1016.421,0.0,24.80674,30.037,45.83,37.43645,16.16851,355.5131,10025.81,889.0,148.0,1037.0
2018-11-04,0.0,13.42972,97.40501,0.4368349,0.5155082,5.269414,0.1,0.0,0.0,0.0,1016.416,0.0,24.67731,31.083,47.8,39.3777,5.521821,358.9006,10026.51,1067.0,140.0,1207.0
2018-11-05,0.0,13.3086,96.372,0.3463256,0.4167708,4.509136,1.5,0.0,0.1,0.216,1015.276,0.0,25.41743,31.8255,49.81001,39.7841,7.289732,359.748,10030.31,1229.0,149.0,1378.0
2018-11-06,0.0,13.37027,94.37401,0.2538397,0.3158771,3.732254,0.0,0.0,0.0,0.0,1013.553,0.0,24.98145,32.4095,55.13,42.45009,10.6605,356.4897,10029.17,944.0,92.0,1036.0
2018-11-07,0.0,13.4972,94.3175,0.2193915,0.2782973,3.442889,0.1,0.0,0.0,0.0,1014.458,0.0,23.81381,32.034,54.76,42.83088,12.28501,350.2831,10028.53,1081.0,126.0,1207.0
2018-11-08,0.0,13.65288,97.07348,0.1943528,0.2509824,3.232564,0.5,0.0,0.0,0.0,1015.255,0.0,23.89967,32.0455,54.77,44.10986,11.19001,357.2552,10029.87,1293.0,152.0,1445.0
2018-11-09,0.0,13.69412,96.09148,0.1809688,0.2363816,3.120139,0.0,0.0,0.0,0.0,1016.242,0.0,24.19115,31.671,54.31,43.47102,11.5053,352.5143,10030.09,1327.0,124.0,1451.0
2018-11-10,0.0,13.96788,94.43949,0.1747541,0.2296019,3.067935,0.0,0.0,0.0,0.0,1018.283,0.0,24.0593,31.797,54.2,44.15084,10.14391,355.2406,10031.58,955.0,84.0,1039.0
2018-11-11,0.0,14.26461,95.624,0.2577496,0.3201426,3.765098,1.2,0.0,0.1,0.37,1017.607,0.0,24.26049,31.3485,51.26,40.79495,10.899,358.5668,10029.96,794.0,119.0,913.0
2018-11-12,0.0,14.18619,96.17701,0.1887177,0.2448349,3.185229,0.0,0.0,0.0,0.0,1014.981,0.0,23.91384,31.0715,55.34,43.61017,9.326712,353.4053,10031.88,1185.0,144.0,1329.0
2018-11-13,0.0,12.71747,98.40552,0.4670954,0.5485197,5.523602,10.3,0.1,0.1,0.819,1021.833,0.0,24.42808,29.019,45.41,34.96431,23.54398,359.1147,10022.65,1128.0,126.0,1254.0
2018-11-14,0.0,12.33527,98.2665,0.4099659,0.4861966,5.043715,1.5,0.1,0.1,0.339,1026.912,0.0,19.93002,20.34315,25.11,21.4452,18.89548,318.2664,9968.207,933.0,117.0,1050.0
2018-11-15,0.0,12.47487,96.18349,0.321512,0.3897015,4.300702,0.3,0.0,0.1,0.148,1025.799,0.0,17.61535,18.3,23.66,20.73251,12.64502,283.4846,9960.548,757.0,75.0,832.0
2018-11-16,0.0,13.43858,95.25301,0.2695237,0.3329869,3.864,0.0,0.0,0.0,0.0,1023.13,100.0,18.76521,24.6205,39.73,30.73176,11.02049,332.3052,10002.72,808.0,75.0,883.0
2018-11-17,0.0,13.20822,92.52551,0.248608,0.3101699,3.688308,0.0,0.0,0.0,0.0,1021.488,100.0,19.36157,27.286,47.16,36.14445,16.69049,351.78,10013.2,1226.0,137.0,1363.0
2018-11-18,0.0,13.07749,94.9865,0.2192678,0.2781624,3.44185,0.0,0.0,0.0,0.0,1019.633,0.0,20.95935,28.6685,49.37,38.43068,16.0605,325.8194,10017.15,607.0,39.0,646.0
2018-11-19,0.0,12.98632,93.64751,0.2017579,0.2590607,3.294767,0.0,0.0,0.0,0.0,1019.159,0.0,23.65248,29.57,49.64,40.30794,9.899099,355.5094,10021.51,1069.0,100.0,1169.0
2018-11-20,0.0,13.16764,95.61845,0.1889551,0.245094,3.187224,0.0,0.0,0.0,0.0,1019.528,0.0,23.71921,30.3505,49.83,41.52166,12.465,358.2529,10023.79,1126.0,101.0,1227.0
2018-11-21,0.0,13.19005,97.14602,0.3918618,0.4664467,4.891641,3.999998,0.0,0.1,5.622,1020.862,0.0,23.73223,29.5635,46.41,37.53318,16.668,354.1684,10023.51,1084.0,170.0,1254.0
2018-11-22,0.0,13.10442,96.92002,0.2499397,0.3116226,3.699494,0.0,0.0,0.0,0.0,1020.526,0.0,23.91308,29.9775,49.66,39.10705,12.0024,354.4081,10023.24,1018.0,88.0,1106.0
2018-11-23,0.0,13.00227,96.7005,0.2237852,0.2830904,3.479797,0.0,0.0,0.0,0.0,1017.177,0.0,23.99675,30.4645,51.38,41.62703,11.38712,357.06,10025.18,1325.0,132.0,1457.0
2018-11-24,0.0,12.69684,95.26301,0.1972574,0.2541509,3.256963,0.0,0.0,0.0,0.0,1014.04,0.0,24.04003,30.174,47.07,38.73388,6.227726,358.625,10025.83,1088.0,147.0,1235.0
2018-11-25,0.0,12.62523,96.57298,0.1928566,0.2493502,3.219997,0.0,0.0,0.0,0.0,1012.396,0.0,23.92134,32.174,51.97,43.39789,7.495831,331.9983,10030.87,830.0,67.0,897.0
2018-11-26,0.0,12.66181,95.66501,0.4114576,0.4878239,5.056245,4.799998,0.1,0.1,5.28,1018.092,0.0,24.56203,30.9215,48.41,38.33599,19.44448,340.92,10023.65,1356.0,226.0,1582.0
2018-11-27,0.0,12.71575,96.5125,0.4205158,0.4977055,5.132333,2.799999,0.0,1.0,9.093,1021.373,0.0,22.19562,22.9755,25.91,23.89664,18.03599,356.0592,9981.177,1015.0,143.0,1158.0
2018-11-28,0.0,13.19196,96.79751,0.3565705,0.4279471,4.595193,0.9000001,0.0,0.1,0.248,1019.248,0.0,20.91222,24.5075,37.77,30.62222,12.02401,355.365,10001.05,1270.0,258.0,1528.0
2018-11-29,0.0,12.83744,95.91402,0.2629082,0.32577,3.808429,0.0,0.0,0.0,0.0,1016.631,0.0,22.16126,28.2925,46.42,36.44426,14.517,324.1719,10017.6,1321.0,238.0,1559.0
2018-11-30,0.0,13.36053,95.75751,0.2405966,0.3014302,3.621012,0.0,0.0,0.0,0.0,1014.399,0.0,23.59384,30.4665,50.09,41.35062,7.260316,352.2133,10031.74,1368.0,147.0,1515.0
2018-12-01,0.0,13.17021,96.44951,0.2263212,0.285857,3.501099,0.0,0.0,0.0,0.0,1010.358,0.0,25.05391,33.057,52.46,42.98043,5.324114,358.6021,10035.22,923.0,86.0,1009.0
2018-12-02,0.0,13.57258,95.1945,0.2115554,0.2697489,3.377066,0.0,0.0,0.0,0.0,1011.135,0.0,25.58274,32.8195,54.47,44.61744,6.611429,352.868,10036.34,881.0,85.0,966.0
2018-12-03,0.0,12.83886,95.0725,0.1980773,0.2550455,3.26385,0.0,0.0,0.0,0.0,1014.919,0.0,25.29217,32.271,53.17,43.4954,7.373125,358.1523,10032.81,1330.0,161.0,1491.0
